section_id,country_code,country_name,election_region_code,election_region_name,municipality_code,municipality_name,city_region_code,city_region_name,section_code,town_code,town_name,place,voters_count,is_machine,is_mobile,is_ship,is_covid
292800018,00,България,29,Хасково,28,Свиленград,,,018,65677,гр. Свиленград,"ул. ""Отец Паисий"" № 28-СУ ""Д-р П. Берон""",559,1,0,0,0
292800019,00,България,29,Хасково,28,Свиленград,,,019,65677,гр. Свиленград,"ул. ""Отец Паисий"" № 28-СУ ""Д-р П. Берон""",634,1,0,0,0
292800020,00,България,29,Хасково,28,Свиленград,,,020,65677,гр. Свиленград,"ул. ""Отец Паисий"" № 28-СУ ""Д-р П. Берон""",562,1,0,0,0
292800021,00,България,29,Хасково,28,Свиленград,,,021,65677,гр. Свиленград,"ул.""Иван Вазов"" №38 НУ""Хр. Попмарков""",502,1,0,0,0
292800022,00,България,29,Хасково,28,Свиленград,,,022,65677,гр. Свиленград,"	ул.""Иван Вазов"" №38 НУ""Хр. Попмарков""",498,1,0,0,0
292800023,00,България,29,Хасково,28,Свиленград,,,023,65677,гр. Свиленград,"ул. ""Княз Борис I"" №27-Клуб ""Сакар""",573,1,0,0,0
292800024,00,България,29,Хасково,28,Свиленград,,,024,65677,гр. Свиленград,"ул. ""Радул Милков"" №15 Клуб ""Гебран"" II етаж",392,1,0,0,0
292800025,00,България,29,Хасково,28,Свиленград,,,025,65677,гр. Свиленград,"ул. ""Радул Милков"" №15 Клуб ""Гебран""",537,1,0,0,0
292800026,00,България,29,Хасково,28,Свиленград,,,026,65677,гр. Свиленград,"ул.""Хан Аспарух"" №50 - ОУ""Л. Каравелов""",690,1,0,0,0
292800027,00,България,29,Хасково,28,Свиленград,,,027,65677,гр. Свиленград,"ул.""Хан Аспарух"" №50 - ОУ""Л. Каравелов""",684,1,0,0,0
292800028,00,България,29,Хасково,28,Свиленград,,,028,14708,с. Генералово,Кметство,91,0,0,0,0
292800029,00,България,29,Хасково,28,Свиленград,,,029,21078,с. Димитровче,Столова,143,0,0,0,0
292800030,00,България,29,Хасково,28,Свиленград,,,030,59183,с. Пъстрогор,Читалище,104,0,0,0,0
292800031,00,България,29,Хасково,28,Свиленград,,,031,47737,с. Мезек,Зала РПК,143,0,0,0,0
292800032,00,България,29,Хасково,28,Свиленград,,,032,66370,с. Сива Река,Пенсионерски клуб,97,0,0,0,0
292800033,00,България,29,Хасково,28,Свиленград,,,033,48979,с. Момково,"Клуб, ул. ""Йордан Ципорков"" № 40а",469,1,0,0,0
292800034,00,България,29,Хасково,28,Свиленград,,,034,48698,с. Младиново,Кметството,200,0,0,0,0
292800035,00,България,29,Хасково,28,Свиленград,,,035,43205,с. Левка,Читалище,289,0,0,0,0
292800036,00,България,29,Хасково,28,Свиленград,,,036,70055,с. Студена,Читалище,427,1,0,0,0
292800037,00,България,29,Хасково,28,Свиленград,,,037,67146,с. Сладун,Читалище,106,0,0,0,0
292800038,00,България,29,Хасково,28,Свиленград,,,038,48533,с. Михалич,Младежки клуб,43,0,0,0,0
292800039,00,България,29,Хасково,28,Свиленград,,,039,84036,с. Щит,Читалище,72,0,0,0,0
292800040,00,България,29,Хасково,28,Свиленград,,,040,61844,с. Райкова Могила,Кметството  1-ви етаж,190,0,0,0,0
292800041,00,България,29,Хасково,28,Свиленград,,,041,49446,с. Мустрак,Кметството,149,0,0,0,0
292800042,00,България,29,Хасково,28,Свиленград,,,042,36110,с. Капитан Андреево,Читалище,612,1,0,0,0
292800043,00,България,29,Хасково,28,Свиленград,,,043,81116,с. Чернодъб,Кметството,109,0,0,0,0
292800044,00,България,29,Хасково,28,Свиленград,,,044,65677,гр. Свиленград,"ул. ""Сан Стефано""№1- МБАЛ-СВИЛЕНГРАД",0,0,1,0,0
292900001,00,България,29,Хасково,29,Симеоновград,,,001,47278,гр. Симеоновград,"ул.""Г.Заимов""№1-ОУ""Ив. Вазов""",707,1,0,0,0
292900002,00,България,29,Хасково,29,Симеоновград,,,002,47278,гр. Симеоновград,"ул.""Г.Заимов""№1-ОУ""Ив. Вазов""",898,1,0,0,0
292900003,00,България,29,Хасково,29,Симеоновград,,,003,47278,гр. Симеоновград,"ул.""Хр.Ботев""№37-СУ""Св. Климент Охридски""",452,1,0,0,0
292900004,00,България,29,Хасково,29,Симеоновград,,,004,47278,гр. Симеоновград,"ул.""Хр.Ботев""№37-СУ""Св. Климент Охридски""",631,1,0,0,0
292900005,00,България,29,Хасково,29,Симеоновград,,,005,47278,гр. Симеоновград,"ул. ""Иван Арнаудов""№10-НУ""Отец Паисий""",866,1,0,0,0
292900006,00,България,29,Хасково,29,Симеоновград,,,006,47278,гр. Симеоновград,"ул. ""Иван Арнаудов""№10-НУ""Отец Паисий""",889,1,0,0,0
292900007,00,България,29,Хасково,29,Симеоновград,,,007,47278,гр. Симеоновград,"ул. ""Иван Арнаудов""№10-НУ""Отец Паисий""",637,1,0,0,0
292900008,00,България,29,Хасково,29,Симеоновград,,,008,47278,гр. Симеоновград,"ул.""Хр.Ботев""№37-СУ""Св. Климент Охридски""",531,1,0,0,0
292900009,00,България,29,Хасково,29,Симеоновград,,,009,65721,с. Свирково,Кметство,318,1,0,0,0
292900010,00,България,29,Хасково,29,Симеоновград,,,010,73208,с. Троян,Кметство,147,0,0,0,0
292900011,00,България,29,Хасково,29,Симеоновград,,,011,23964,с. Дряново,Кметство,68,0,0,0,0
292900012,00,България,29,Хасково,29,Симеоновград,,,012,73821,с. Тянево,Кметство,237,0,0,0,0
292900013,00,България,29,Хасково,29,Симеоновград,,,013,35599,с. Калугерово,Ритуална зала,179,0,0,0,0
292900014,00,България,29,Хасково,29,Симеоновград,,,014,51010,с. Навъсен,Кметство,150,0,0,0,0
292900015,00,България,29,Хасково,29,Симеоновград,,,015,59210,с. Пясъчево,"Бивше читалище ""Просвета""",45,0,0,0,0
292900016,00,България,29,Хасково,29,Симеоновград,,,016,38368,с. Константиново,Кметство,164,0,0,0,0
293000001,00,България,29,Хасково,30,Стамболово,,,001,68727,с. Стамболово,Сградата на СОУ-Стамболово,806,1,0,0,0
293000002,00,България,29,Хасково,30,Стамболово,,,002,2436,с. Балкан,Кметството,349,1,0,0,0
293000003,00,България,29,Хасково,30,Стамболово,,,003,7781,с. Бял Кладенец,Кметството,513,1,0,0,0
293000004,00,България,29,Хасково,30,Стамболово,,,004,11692,с. Воденци,Кметството,383,1,0,0,0
293000005,00,България,29,Хасково,30,Стамболово,,,005,11822,с. Войводенец,Кметството,215,0,0,0,0
293000006,00,България,29,Хасково,30,Стамболово,,,006,15093,с. Гледка,Кметството,504,1,0,0,0
293000007,00,България,29,Хасково,30,Стамболово,,,007,15610,с. Голобрадово,Кметството,372,1,0,0,0
293000008,00,България,29,Хасково,30,Стамболово,,,008,15775,с. Голям Извор,Кметството,433,1,0,0,0
293000009,00,България,29,Хасково,30,Стамболово,,,009,22575,с. Долно Ботево,Кметството,513,1,0,0,0
293000010,00,България,29,Хасково,30,Стамболово,,,010,22770,с. Долно Поле,Кметството,312,1,0,0,0
293000011,00,България,29,Хасково,30,Стамболово,,,011,22887,с. Долно Черковище,Кметството,785,1,0,0,0
293000012,00,България,29,Хасково,30,Стамболово,,,012,29550,с. Жълти Бряг,Сградата на Читалището,793,1,0,0,0
293000013,00,България,29,Хасково,30,Стамболово,,,013,30908,с. Зимовина,Кметството,528,1,0,0,0
293000014,00,България,29,Хасково,30,Стамболово,,,014,37126,с. Кладенец,Кметството,81,0,0,0,0
293000015,00,България,29,Хасково,30,Стамболово,,,015,39400,с. Кралево,Кметството,263,0,0,0,0
293000016,00,България,29,Хасково,30,Стамболово,,,016,44803,с. Лясковец,Сграда на ДГ-с. Лясковец,919,1,0,0,0
293000017,00,България,29,Хасково,30,Стамболово,,,017,46070,с. Маджари,Кметството,479,1,0,0,0
293000018,00,България,29,Хасково,30,Стамболово,,,018,46899,с. Малък Извор,Кметството,875,1,0,0,0
293000019,00,България,29,Хасково,30,Стамболово,,,019,57618,с. Поповец,Кметството,559,1,0,0,0
293000020,00,България,29,Хасково,30,Стамболово,,,020,58815,с. Пчелари,Кметството,830,1,0,0,0
293000021,00,България,29,Хасково,30,Стамболово,,,021,59207,с. Пътниково,Кметството,268,0,0,0,0
293000022,00,България,29,Хасково,30,Стамболово,,,022,61025,с. Рабово,Кметството,666,1,0,0,0
293000023,00,България,29,Хасково,30,Стамболово,,,023,65629,с. Светослав,Кметството,437,1,0,0,0
293000024,00,България,29,Хасково,30,Стамболово,,,024,66411,с. Силен,Кметството,350,1,0,0,0
293000025,00,България,29,Хасково,30,Стамболово,,,025,73585,с. Тънково,Сградата на читалището,151,0,0,0,0
293000026,00,България,29,Хасково,30,Стамболово,,,026,78094,с. Царева Поляна,Сградата на читалището,298,0,0,0,0
293200001,00,България,29,Хасково,32,Тополовград,,,001,72761,гр. Тополовград,"ул. ""Драма"" №3, Бизнес център ""Терзиева къща""",576,1,0,0,0
293200002,00,България,29,Хасково,32,Тополовград,,,002,72761,гр. Тополовград,"ул.""Иван Вазов"" №13, НУ""Св.Св. Кирил и Методий""",640,1,0,0,0
293200003,00,България,29,Хасково,32,Тополовград,,,003,72761,гр. Тополовград,"ул.""Иван Вазов"" №13, НУ""Св.Св. Кирил и Методий""",862,1,0,0,0
293200004,00,България,29,Хасково,32,Тополовград,,,004,72761,гр. Тополовград,"ул. ""Георги Бенковски""-общински клуб",608,1,0,0,0
293200005,00,България,29,Хасково,32,Тополовград,,,005,72761,гр. Тополовград,"ул. ""Рила""№6-общински клуб",642,1,0,0,0
293200006,00,България,29,Хасково,32,Тополовград,,,006,72761,гр. Тополовград,"ул.""Св.Св. Кирил и Методий""№ 2-читалище",614,1,0,0,0
293200007,00,България,29,Хасково,32,Тополовград,,,007,72761,гр. Тополовград,"ул. ""Васил Левски""№25а - общински клуб",871,1,0,0,0
293200008,00,България,29,Хасково,32,Тополовград,,,008,72761,гр. Тополовград,"ул. ""Мусала""№1 - Общинска болница",0,0,1,0,0
293200009,00,България,29,Хасково,32,Тополовград,,,009,7346,с. Българска Поляна,"ул. ""Андрей Галяшкин"" №9-зала на кметството",107,0,0,0,0
293200010,00,България,29,Хасково,32,Тополовград,,,010,21659,с. Доброселец,Зала на кметството,65,0,0,0,0
293200011,00,България,29,Хасково,32,Тополовград,,,011,24013,с. Капитан петко Войвода,Зала на кметството,81,0,0,0,0
293200012,00,България,29,Хасково,32,Тополовград,,,012,35866,с. Каменна Река,Зала на кметството,36,0,0,0,0
293200013,00,България,29,Хасково,32,Тополовград,,,013,37407,с. Княжево,"ул. ""Георги Димитров"" №30-Ритуална зала",194,0,0,0,0
293200014,00,България,29,Хасково,32,Тополовград,,,014,49219,с. Мрамор,"ул. ""Сакар"" №19-зала на кметството",273,0,0,0,0
293200015,00,България,29,Хасково,32,Тополовград,,,015,53802,с. Орешник,"ул.""Г. Димитров"" №17-зала на кметството",458,1,0,0,0
293200016,00,България,29,Хасково,32,Тополовград,,,016,53895,с. Орлов Дол,Зала на кметството,313,1,0,0,0
293200017,00,България,29,Хасково,32,Тополовград,,,017,61491,с. Радовец,"пл. ""Иван Инджов"" №1-зала на читалището",488,1,0,0,0
293200018,00,България,29,Хасково,32,Тополовград,,,018,65588,с. Светлина,"ул. ""Витоша""-общински клуб",65,0,0,0,0
293200019,00,България,29,Хасково,32,Тополовград,,,019,66487,с. Синапово,"ул. ""Иван Иванов"" №41-зала на читалището",354,1,0,0,0
293200020,00,България,29,Хасково,32,Тополовград,,,020,68583,с. Срем,"ул. ""Георги Димитров""-Ритуална зала",259,0,0,0,0
293200021,00,България,29,Хасково,32,Тополовград,,,021,75191,с. Устрем,"ул. ""Възраждане"" №3-ОУ""Иван Вазов""",390,1,0,0,0
293200022,00,България,29,Хасково,32,Тополовград,,,022,75191,с. Устрем,"ул. ""Възраждане"" №3-ОУ""Иван Вазов""",370,1,0,0,0
293200023,00,България,29,Хасково,32,Тополовград,,,023,77325,с. Хлябово,"ул.""Св.Св. Кирил и Методий"" №14-общински клуб",393,1,0,0,0
293200024,00,България,29,Хасково,32,Тополовград,,,024,81654,с. Чукарово,Зала на кметството,27,0,0,0,0
293300001,00,България,29,Хасково,33,Харманли,,,001,77181,гр. Харманли,"ул.""Г.М. Димитров""№3-Общинска сграда/бивша ""Модис""/",761,1,0,0,0
293300002,00,България,29,Хасково,33,Харманли,,,002,77181,гр. Харманли,"ул.""Г.М. Димитров""№3-Общинска сграда/бивша ""Модис""/",873,1,0,0,0
293300003,00,България,29,Хасково,33,Харманли,,,003,77181,гр. Харманли,"бул. ""България""№88-Клуб на пенсионера (1-ви квартал)",814,1,0,0,0
293300004,00,България,29,Хасково,33,Харманли,,,004,77181,гр. Харманли,"ул.""Д. Милковски""№10-НУ""Отец Паисий""",856,1,0,0,0
293300005,00,България,29,Хасково,33,Харманли,,,005,77181,гр. Харманли,"ул.""Д. Милковски""№10-НУ""Отец Паисий""",815,1,0,0,0
293300006,00,България,29,Хасково,33,Харманли,,,006,77181,гр. Харманли,"ул. ""Васил Лески""№80-Спортен комплекс ""Хеброс""",930,1,0,0,0
293300007,00,България,29,Хасково,33,Харманли,,,007,77181,гр. Харманли,"ул. ""Васил Лески""№80-Спортен комплекс ""Хеброс""",720,1,0,0,0
293300008,00,България,29,Хасково,33,Харманли,,,008,77181,гр. Харманли,"ул. ""Васил Априлов""№3-Клуб на пенсионера(5 ти квартал)",610,1,0,0,0
293300009,00,България,29,Хасково,33,Харманли,,,009,77181,гр. Харманли,"ул. ""Асен Златаров""№25а-Клуб на пенсионера(2-ри квартал)",868,1,0,0,0
293300010,00,България,29,Хасково,33,Харманли,,,010,77181,гр. Харманли,"ул.""Ал. Стамболийски""№54- СУ""Неофит Рилски""",918,1,0,0,0
293300011,00,България,29,Хасково,33,Харманли,,,011,77181,гр. Харманли,"ул.""Ал. Стамболийски""№54- СУ""Неофит Рилски""",853,1,0,0,0
293300012,00,България,29,Хасково,33,Харманли,,,012,77181,гр. Харманли,"бул. ""България""№36а- Читалище ""Дружба-1870""",816,1,0,0,0
293300013,00,България,29,Хасково,33,Харманли,,,013,77181,гр. Харманли,"ул. ""Балкан""№21-Клуб на пенсионера (3-ти квартал)",786,1,0,0,0
293300014,00,България,29,Хасково,33,Харманли,,,014,77181,гр. Харманли,"ж.к. ""Тракия""№12-Клуб на пенсионера(6-ти квартал)",609,1,0,0,0
293300015,00,България,29,Хасково,33,Харманли,,,015,77181,гр. Харманли,"ж.к. ""Тракия""№12-Клуб на пенсионера(6-ти квартал)",852,1,0,0,0
293300016,00,България,29,Хасково,33,Харманли,,,016,77181,гр. Харманли,"ж.к. ""Дружба""№7-Център за обществена подкрепа",603,1,0,0,0
293300017,00,България,29,Хасково,33,Харманли,,,017,77181,гр. Харманли,"ул. ""Любен Каравелов""№2- ПГЕТ""Захари Стоянов""",791,1,0,0,0
293300018,00,България,29,Хасково,33,Харманли,,,018,77181,гр. Харманли,"ул.""Ал. Константинов""№27- НУ""Алеко Константинов""",698,1,0,0,0
293300019,00,България,29,Хасково,33,Харманли,,,019,77181,гр. Харманли,"ул.""Св.Кл. Охридски""№18- ОУ ""Иван Вазов""",869,1,0,0,0
293300020,00,България,29,Хасково,33,Харманли,,,020,77181,гр. Харманли,"ул. ""Тракийска""№1А-Общинска фирма Екоресурс",874,1,0,0,0
293300021,00,България,29,Хасково,33,Харманли,,,021,77181,гр. Харманли,"ул. ""Тракийска""№1А-Общинска фирма Екоресурс",767,1,0,0,0
293300022,00,България,29,Хасково,33,Харманли,,,022,77181,гр. Харманли,"ул.П. Каравелов"" №4, Информационен център на общината",379,1,0,0,0
293300023,00,България,29,Хасково,33,Харманли,,,023,4128,с. Бисер,"ул. ""Победа""№2 ОУ""Христо Ботев""",585,1,0,0,0
293300024,00,България,29,Хасково,33,Харманли,,,024,4724,с. Богомил,Кметство с. Коларово,11,0,0,0,0
293300025,00,България,29,Хасково,33,Харманли,,,025,5298,с. Болярски Извор,Сградата на Клуба,310,1,0,0,0
293300026,00,България,29,Хасково,33,Харманли,,,026,6080,с. Браница,Сградата на Клуба,84,0,0,0,0
293300027,00,България,29,Хасково,33,Харманли,,,027,7315,с. Българин,Сградата на битов комбинат ,309,1,0,0,0
293300028,00,България,29,Хасково,33,Харманли,,,028,12810,с. Върбово,Читалището,285,0,0,0,0
293300029,00,България,29,Хасково,33,Харманли,,,029,23011,с. Доситеево,"Читалище ""Архимандрит Доситей""",215,0,0,0,0
293300030,00,България,29,Хасково,33,Харманли,,,030,23741,с. Дрипчево,Кметството,18,0,0,0,0
293300031,00,България,29,Хасково,33,Харманли,,,031,32100,с. Иваново,"ОУ""Св.Св. Кирил и Методий""",216,0,0,0,0
293300032,00,България,29,Хасково,33,Харманли,,,032,32487,с. Изворово,Читалището,163,0,0,0,0
293300033,00,България,29,Хасково,33,Харманли,,,033,43548,с. Лешниково,Клуба в сградата на читалището,46,0,0,0,0
293300034,00,България,29,Хасково,33,Харманли,,,034,51041,с. Надежден,Зала в кметството,248,0,0,0,0
293300035,00,България,29,Хасково,33,Харманли,,,035,53237,с. Овчарово,Сградата на Клуба,77,0,0,0,0
293300036,00,България,29,Хасково,33,Харманли,,,036,53775,с. Орешец,Кметството,136,0,0,0,0
293300037,00,България,29,Хасково,33,Харманли,,,037,54448,с. Остър Камък,Кметството,61,0,0,0,0
293300038,00,България,29,Хасково,33,Харманли,,,038,57434,с. Поляново,Зала в сградата на  читалището,131,0,0,0,0
293300039,00,България,29,Хасково,33,Харманли,,,039,58244,с. Преславец,Здравната служба до кметството,221,0,0,0,0
293300040,00,България,29,Хасково,33,Харманли,,,040,62832,с. Рогозиново,Сградата на Клуба,79,0,0,0,0
293300041,00,България,29,Хасково,33,Харманли,,,041,67101,с. Славяново,"ул.""А.С. Макаренко"" № 2-Сградата на клуба",583,1,0,0,0
293300042,00,България,29,Хасково,33,Харманли,,,042,67581,с. Смирненци,Кметството,112,0,0,0,0
293300043,00,България,29,Хасково,33,Харманли,,,043,80552,с. Черепово,Кметството,123,0,0,0,0
293300044,00,България,29,Хасково,33,Харманли,,,044,80827,с. Черна Могила,Сградата на Клуба,62,0,0,0,0
293300045,00,България,29,Хасково,33,Харманли,,,045,83377,с. Шишманово,Сградата на бившето училище,781,1,0,0,0
293300046,00,България,29,Хасково,33,Харманли,,,046,77181,гр. Харманли,"ул.""В. Левски"" №66 МБАЛ Харманли",0,0,1,0,0
293400001,00,България,29,Хасково,34,Хасково,,,001,77195,гр. Хасково,"Финансово стопанска гимназия ""Атанас Буров"", ул. ""Банска"" №70",872,1,0,0,0
293400002,00,България,29,Хасково,34,Хасково,,,002,77195,гр. Хасково,"Финансово стопанска гимназия ""Атанас Буров"", ул. "" Банска"" №70",966,1,0,0,0
293400003,00,България,29,Хасково,34,Хасково,,,003,77195,гр. Хасково,"ОУ ""Св. Св. Кирил и Методий"", ул. ""Страшимир"" №37",934,1,0,0,0
293400004,00,България,29,Хасково,34,Хасково,,,004,77195,гр. Хасково,"Финансово стопанска гимназия ""Атанас Буров"", ул. ""Банска"" №70",992,1,0,0,0
293400005,00,България,29,Хасково,34,Хасково,,,005,77195,гр. Хасково,"ОУ ""Св. Св. Кирил и Методий"", ул. ""Страшимир"" №37",976,1,0,0,0
293400006,00,България,29,Хасково,34,Хасково,,,006,77195,гр. Хасково,"НЧиталище ""П. Яворов"", кв. ""Поройни"", ул. ""Клокотница"" №9",1004,1,0,0,0
293400007,00,България,29,Хасково,34,Хасково,,,007,77195,гр. Хасково,"ОУ ""Любен Каравелов "", ул. ""Видин"" №1",897,1,0,0,0
293400008,00,България,29,Хасково,34,Хасково,,,008,77195,гр. Хасково,"ОУ ""Любен Каравелов"", ул. ""Видин"" №1",760,1,0,0,0
293400009,00,България,29,Хасково,34,Хасково,,,009,77195,гр. Хасково,"ОУ ""Любен Каравелов"", ул. ""Видин"" №1",990,1,0,0,0
293400010,00,България,29,Хасково,34,Хасково,,,010,77195,гр. Хасково,"ОУ ""Любен Каравелов"", ул. ""Видин"" №1",863,1,0,0,0
293400011,00,България,29,Хасково,34,Хасково,,,011,77195,гр. Хасково,"СОУ ""Васил Левски"", ул. ""Стара планина"" №2",717,1,0,0,0
293400012,00,България,29,Хасково,34,Хасково,,,012,77195,гр. Хасково,"СОУ ""Васил Левски"", ул. ""Стара планина"" № 2",842,1,0,0,0
293400013,00,България,29,Хасково,34,Хасково,,,013,77195,гр. Хасково,"Клуб на ветераните  - бивше неделно училище, ул. ""Генерал Карцов"" №3",543,1,0,0,0
293400014,00,България,29,Хасково,34,Хасково,,,014,77195,гр. Хасково,"НЧиталище ""Иван Вазов"", ул. ""Св. Св. Кирил и Методий"" № 22",593,1,0,0,0
293400015,00,България,29,Хасково,34,Хасково,,,015,77195,гр. Хасково,"ЕГ ""Асен Златаров"", ул. ""Тимок""  №97",493,1,0,0,0
293400016,00,България,29,Хасково,34,Хасково,,,016,77195,гр. Хасково,"ЕГ ""Асен Златаров"", ул. ""Тимок""  №97",564,1,0,0,0
293400017,00,България,29,Хасково,34,Хасково,,,017,77195,гр. Хасково,"ЕГ ""Асен Златаров"", ул. ""Тимок""  №97",513,1,0,0,0
293400018,00,България,29,Хасково,34,Хасково,,,018,77195,гр. Хасково,"ЕГ ""Асен Златаров"", ул. ""Тимок""  №97",488,1,0,0,0
293400019,00,България,29,Хасково,34,Хасково,,,019,77195,гр. Хасково,"НТС, ул. ""Сан Стефано"" №3",578,1,0,0,0
293400020,00,България,29,Хасково,34,Хасково,,,020,77195,гр. Хасково,"СУ ""Васил Левски"", ул. ""Стара планина"" №2",911,1,0,0,0
293400021,00,България,29,Хасково,34,Хасково,,,021,77195,гр. Хасково,"ОУ ""Св. Иван Рилски"", кв. ""Дружба I"", бул. ""Г.С. Раковски"" №24",366,1,0,0,0
293400022,00,България,29,Хасково,34,Хасково,,,022,77195,гр. Хасково,"ОУ ""Св. Иван Рилски"", кв.""Дружба I"", бул. ""Г.С. Раковски"" №24",537,1,0,0,0
293400023,00,България,29,Хасково,34,Хасково,,,023,77195,гр. Хасково,"ОУ ""Св. Иван Рилски"", кв.""Дружба I"", бул. ""Г.С. Раковски"" №24",373,1,0,0,0
293400024,00,България,29,Хасково,34,Хасково,,,024,77195,гр. Хасково,"ОУ ""Св. Иван Рилски"", кв.""Дружба I"", бул. ""Г.С. Раковски"" №24",485,1,0,0,0
293400025,00,България,29,Хасково,34,Хасково,,,025,77195,гр. Хасково,"ОУ ""Св. Иван Рилски"", кв.""Дружба I"", бул. ""Г.С. Раковски"" №24",665,1,0,0,0
293400026,00,България,29,Хасково,34,Хасково,,,026,77195,гр. Хасково,"ОУ ""Св. Иван Рилски"", кв.""Дружба I"", бул. ""Г.С. Раковски"" №24",858,1,0,0,0
293400027,00,България,29,Хасково,34,Хасково,,,027,77195,гр. Хасково,"ОУ ""Св. Иван Рилски"", кв.""Дружба I"", бул. ""Г.С. Раковски"" №24",646,1,0,0,0
293400028,00,България,29,Хасково,34,Хасково,,,028,77195,гр. Хасково,"Дневен център за възрастни хора, ул. ""Г. Кирков"" №82",759,1,0,0,0
293400029,00,България,29,Хасково,34,Хасково,,,029,77195,гр. Хасково,"ЕГ ""Асен Златаров"", ул. ""Тимок""  №97",493,1,0,0,0
293400030,00,България,29,Хасково,34,Хасково,,,030,77195,гр. Хасково,"Сграда бивша Автошкола, ул. ""Пловдивска"" №3",334,1,0,0,0
293400031,00,България,29,Хасково,34,Хасково,,,031,77195,гр. Хасково,"ЕГ ""Асен Златаров"", ул. ""Тимок""  №97",720,1,0,0,0
293400032,00,България,29,Хасково,34,Хасково,,,032,77195,гр. Хасково,"ЕГ ""Асен Златаров"", ул. ""Тимок""  №97",606,1,0,0,0
293400033,00,България,29,Хасково,34,Хасково,,,033,77195,гр. Хасково,"НТС, ул. ""Сан Стефано"" № 3",398,1,0,0,0
293400034,00,България,29,Хасково,34,Хасково,,,034,77195,гр. Хасково,"НТС, ул. ""Сан Стефано"" № 3",519,1,0,0,0
293400035,00,България,29,Хасково,34,Хасково,,,035,77195,гр. Хасково,"НТС, ул. ""Сан Стефано"" № 3",480,1,0,0,0
293400036,00,България,29,Хасково,34,Хасково,,,036,77195,гр. Хасково,"ОУ ""Христо Смирненски"", бул. ""Съединение"" №16",471,1,0,0,0
293400037,00,България,29,Хасково,34,Хасково,,,037,77195,гр. Хасково,"НЧ ""Заря-1858"", площад ""Свобода"" №11",423,1,0,0,0
293400038,00,България,29,Хасково,34,Хасково,,,038,77195,гр. Хасково,"НЧ ""Заря-1858"",  площад ""Свобода"" №11",648,1,0,0,0
293400039,00,България,29,Хасково,34,Хасково,,,039,77195,гр. Хасково,"Обединени ученически общежития, бул.""Ст. Стамболов"" №8",431,1,0,0,0
293400040,00,България,29,Хасково,34,Хасково,,,040,77195,гр. Хасково,"ОУ ""Н. Й. Вапцаров"", ул. ""Генерал Колев"" № 28",483,1,0,0,0
293400041,00,България,29,Хасково,34,Хасково,,,041,77195,гр. Хасково,"ОУ ""Н.Й. Вапцаров"", ул. ""Генерал Колев"" № 28",539,1,0,0,0
293400042,00,България,29,Хасково,34,Хасково,,,042,77195,гр. Хасково,"ОУ ""Н.Й. Вапцаров"", ул. ""Генерал Колев"" № 28",574,1,0,0,0
293400043,00,България,29,Хасково,34,Хасково,,,043,77195,гр. Хасково,"НЧ ""Г. Ив. Топузов"", кв. ""Възраждане"", ул. ""Пролетарска"" №5",675,1,0,0,0
293400044,00,България,29,Хасково,34,Хасково,,,044,77195,гр. Хасково,"ОУ ""Н.Й.Вапцаров"", ул. ""Ген. Колев"" №28",369,1,0,0,0
293400045,00,България,29,Хасково,34,Хасково,,,045,77195,гр. Хасково,"В и К център, ж. к. ""Орфей"" - касов салон",810,1,0,0,0
293400046,00,България,29,Хасково,34,Хасково,,,046,77195,гр. Хасково,"ОУ ""Н.Й.Вапцаров"", ул. ""Генерал Колев"" №28",591,1,0,0,0
293400047,00,България,29,Хасково,34,Хасково,,,047,77195,гр. Хасково,"В и К център, ж. к. ""Орфей""",706,1,0,0,0
293400048,00,България,29,Хасково,34,Хасково,,,048,77195,гр. Хасково,"ОУ ""Шандор Петьофи"", ж. к. ""Орфей 1""",579,1,0,0,0
293400049,00,България,29,Хасково,34,Хасково,,,049,77195,гр. Хасково,"ОУ ""Шандор Петьофи"", ж. к. ""Орфей 1""",628,1,0,0,0
293400050,00,България,29,Хасково,34,Хасково,,,050,77195,гр. Хасково,"ОУ ""Шандор Петьофи"", ж. к. ""Орфей 1""",619,1,0,0,0
293400051,00,България,29,Хасково,34,Хасково,,,051,77195,гр. Хасково,"ОУ ""Шандор Петьофи"", ж. к. ""Орфей 1""",900,1,0,0,0
293400052,00,България,29,Хасково,34,Хасково,,,052,77195,гр. Хасково,"ОУ ""Шандор Петьофи"", ж. к. ""Орфей 1""",875,1,0,0,0
293400053,00,България,29,Хасково,34,Хасково,,,053,77195,гр. Хасково,"ОУ ""Шандор Петьофи"", ж. к. ""Орфей 1""",841,1,0,0,0
293400054,00,България,29,Хасково,34,Хасково,,,054,77195,гр. Хасково,"ОУ ""Шандор Петьофи"", ж. к. ""Орфей 1""",687,1,0,0,0
293400055,00,България,29,Хасково,34,Хасково,,,055,77195,гр. Хасково,"ОУ ""Шандор Петьофи"", ж. к. ""Орфей 1""",967,1,0,0,0
293400056,00,България,29,Хасково,34,Хасково,,,056,77195,гр. Хасково,"НЧ ""П. Р.Славейков "",  ж. к. ""Орфей 2""",660,1,0,0,0
293400057,00,България,29,Хасково,34,Хасково,,,057,77195,гр. Хасково,"НЧ ""П. Р. Славейков "", ж. к. ""Орфей 2""",755,1,0,0,0
293400058,00,България,29,Хасково,34,Хасково,,,058,77195,гр. Хасково,"ОУ ""Шандор Петьофи"", ж. к. ""Орфей 1""",635,1,0,0,0
